file,branch,code_addr,dptr_addr,evidence_type,access_type,next_bytes,confidence
A03_26.PZU,A03_A04,0x89A7,0x3298,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x89BC,0x3298,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x89D1,0x3298,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x89E6,0x3298,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x8A39,0x329B,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x8A3D,0x4FDA,confirmed_xdata_write,write,F0,high
A03_26.PZU,A03_A04,0x8B0B,0x4FD0,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x8B10,0x32A1,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x8B3D,0x4E63,confirmed_xdata_write,write,F0,high
A03_26.PZU,A03_A04,0x8B42,0x4E64,confirmed_xdata_write,write,F0,high
A03_26.PZU,A03_A04,0x8B5C,0x4E64,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x8B71,0x7400,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x8BAD,0x4E54,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x8BB9,0x4E64,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x8BDE,0x4E64,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x8C31,0x4E64,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x8C7A,0x4E64,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x8DD5,0x4E63,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x8E07,0x329C,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x8E12,0x4E63,confirmed_xdata_write,write,F0,high
A03_26.PZU,A03_A04,0x8E19,0x4E64,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x8E1F,0x4E63,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x8E39,0x4E63,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x8E46,0x4E64,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x8E4E,0x4E63,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x8E6A,0x4E63,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x8E77,0x4E64,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x8E7F,0x4E63,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x8EB1,0x0010,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x8EC7,0x4FCE,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x8ECF,0x0011,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x8ED5,0x0013,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x8EDB,0x4FCE,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x8EEB,0x4FCE,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x8F0F,0x7FF4,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x8F13,0x7FF2,confirmed_xdata_write,write,F0,high
A03_26.PZU,A03_A04,0x8F34,0x0030,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x8F5B,0x0030,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x8FAF,0x4FCE,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x8FC0,0x3000,confirmed_xdata_write,write,F0,high
A03_26.PZU,A03_A04,0x8FC4,0x4FCE,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x8FCC,0x329F,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x8FD7,0x329F,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x90A5,0x3311,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x9196,0x328F,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x91F1,0x4FD0,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x91F8,0x328F,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x9224,0x328F,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x922B,0x328F,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x9236,0x329F,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x926B,0x329F,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x942A,0x328C,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x9439,0x328C,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x9481,0x328C,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x9A8D,0x740B,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x9EEC,0x328C,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x9F58,0x3260,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x9F60,0x3260,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x9F73,0x3260,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0x9F86,0x325F,confirmed_xdata_write,write,F0,high
A03_26.PZU,A03_A04,0x9FD8,0x325F,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xA1BA,0x4FCE,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xA1DC,0x4FCE,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xA21E,0x4FCE,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xA241,0x325F,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xA248,0x3260,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xA26E,0x3260,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xA2F5,0x3260,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xA51C,0x681C,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xA556,0x6824,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xA565,0x682C,confirmed_xdata_write,write,F0,high
A03_26.PZU,A03_A04,0xA57B,0x6822,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xA5AB,0x6820,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xA5D3,0x681E,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xA5FA,0x6814,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xA636,0x6806,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xA642,0x6806,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xA64E,0x6806,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xA6DD,0x681A,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xA71A,0x681A,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xA771,0x325E,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xA7A4,0x0001,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xA7EF,0x325E,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xA7FC,0x4FCE,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xA81D,0x3292,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xA821,0x4E5F,confirmed_xdata_write,write,F0,high
A03_26.PZU,A03_A04,0xA832,0x3283,confirmed_xdata_write,write,F0,high
A03_26.PZU,A03_A04,0xA839,0x4E5F,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xA840,0x3283,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xA888,0x3283,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xA893,0x3283,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xA89E,0x0030,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xA8CE,0x3010,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xAA66,0x4FCE,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xAA6D,0x740E,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xAD79,0x4FCE,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xAD89,0x30AF,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xADA4,0x30AE,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xADE4,0x4FCE,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xADEE,0x4E9F,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xAE0A,0x4FCE,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xAE35,0x328C,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xAE43,0x4DB7,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xAE50,0x4DB7,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xAE5C,0x329C,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xAE8A,0x4FCE,confirmed_xdata_read,read,E0,high
A03_26.PZU,A03_A04,0xAE9B,0x4FCF,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x4106,0x0030,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x4176,0x0035,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x418A,0x2F25,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x4191,0x2F24,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x41BC,0x2F23,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x41C5,0x2F22,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x41D3,0x0035,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x492E,0x0035,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x4954,0x0035,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x497A,0x0035,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x6286,0x5004,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x628A,0x5003,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x62B3,0x7FF2,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x62BA,0x7FF4,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x62C6,0x8000,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x62FB,0x5003,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x6387,0x512E,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x6399,0xF801,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x63A1,0x4EA9,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x63F4,0x5005,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x6525,0x5003,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x65B8,0x3010,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x67D1,0x5106,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x6A32,0x0001,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x6A3E,0x0001,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x6A89,0x0001,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x6AC8,0x0001,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x6B1B,0x0001,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x6B5E,0x5003,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x6B7A,0x4DAB,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x6B96,0x5003,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x6BBA,0x3417,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x6BC6,0x5003,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x6C32,0x3298,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x6C6B,0x7FF6,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x6C74,0x3295,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x6C8A,0x3298,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x6CED,0x3298,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x6F7E,0x3297,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x6F8F,0x3297,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x6FBA,0x3297,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x6FC8,0x3297,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7055,0x3297,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x70AA,0x4E03,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x70B0,0x4EB3,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x70C5,0x4E05,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x70D1,0x4E04,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x70DD,0x4E03,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x70E7,0x4E06,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x70F3,0x4E07,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x70FF,0x4E08,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7154,0x5003,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x716F,0x4DAB,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x71A8,0x32A0,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x71B3,0x3282,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x71BA,0x4DAB,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x71C0,0x329B,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x71DE,0x4DAB,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x71E4,0x329B,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7202,0x329B,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x722E,0x32A2,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7234,0x329C,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7240,0x3296,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x724D,0x740C,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x72A6,0x3282,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x72B3,0x3282,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x72F2,0x32A0,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x72FD,0x3282,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x7303,0x3282,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7322,0x3282,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7342,0x5003,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x734A,0x3282,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7355,0x3282,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x735B,0x3282,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7373,0x5003,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x741B,0x3281,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x7458,0x3281,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x745C,0x4EBA,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x7468,0x3297,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x746C,0x4EB4,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x7483,0x3297,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7487,0x4EB5,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x748B,0x4EB4,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x748F,0x3297,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x74F4,0x32A0,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x74FD,0x3281,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7508,0x4EB5,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7510,0x4EBA,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x751D,0x4EB5,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7527,0x3281,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x752B,0x4EBA,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x7530,0x4EAC,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x753D,0x4EAB,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7553,0x4EAC,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7561,0x4EAB,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7577,0x4EBA,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x75A2,0x5003,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x75CB,0x3297,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x75DD,0x3297,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x75E6,0x30D8,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x7616,0x32A0,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7625,0x3297,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x763A,0x3297,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7659,0x3297,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x767C,0x3297,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7721,0x5003,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x773D,0x3298,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x77BA,0x32A0,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x77C3,0x3298,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x77C8,0x3298,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x77D3,0x3298,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x77DE,0x3298,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x781A,0x3298,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x786E,0x3282,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x787D,0x3298,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x7893,0x3298,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x78C2,0x32A0,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x78D1,0x3298,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x78EF,0x3298,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7902,0x3298,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7949,0x328B,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x794E,0x510D,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x7993,0x328B,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x79A3,0x328B,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7A49,0x328B,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7A50,0x3288,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7AFA,0x328B,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7B1B,0x328D,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7B4D,0x328B,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7B5A,0x328B,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7B61,0x3288,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7BF0,0x3298,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x7C09,0x3298,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x7C18,0x3298,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x7C7D,0x3281,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7C8D,0x32A0,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7CBC,0x3286,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7CCF,0x3281,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x7CED,0x5003,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7D1A,0x32A2,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7D33,0x5003,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7D69,0x32A0,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7D7A,0x5003,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7F5B,0x3295,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7F96,0x329A,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7FD3,0x3296,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7FE8,0x32A2,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x7FEC,0x3295,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x7FF0,0x3298,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x8012,0x3295,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x801B,0x329A,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x801F,0x4DAB,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x8024,0x329A,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x8028,0x3295,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x802C,0x740C,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x8034,0x32A2,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x803D,0x3317,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x805D,0x5003,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x8064,0x3010,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x8081,0x3417,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x8087,0x3418,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x808F,0x32A2,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x8097,0x4DAB,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x809F,0x740D,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x80A5,0x3013,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x80C4,0x4D19,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x80C8,0x3031,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x80F6,0x7FF4,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x80FA,0x7FF2,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x85D3,0x4EBF,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x85D7,0x4E03,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x8639,0x3000,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x864E,0x4EBF,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x867F,0x4DAE,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x8683,0x0001,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x8687,0x4DAF,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x868E,0x4DAE,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x8696,0x4DAF,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x86AE,0x3418,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x86B7,0x4DB0,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x86BB,0x0001,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x86BF,0x4DB1,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x86C4,0x4DB0,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x86CC,0x4DB1,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x86DE,0x7FF4,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x86E2,0x7FF2,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x8708,0x7FF4,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x870E,0x7FF8,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x8718,0x7FF0,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x8733,0x7FF2,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x8737,0x7FF6,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x8747,0x3298,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x8776,0x3299,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x877A,0x3298,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x877E,0x7FF6,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x8783,0x7FF2,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x8799,0x7FF6,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x879E,0x7FF0,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x87D9,0x7FF0,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x87DD,0x7FF6,confirmed_xdata_write,write,F0,high
A04_28.PZU,A03_A04,0x87E3,0x7FF0,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x87E9,0x7FF6,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x87F5,0x7FF2,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x87FB,0x7FF6,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x881A,0x329C,confirmed_xdata_read,read,E0,high
A04_28.PZU,A03_A04,0x8833,0x329C,confirmed_xdata_read,read,E0,high
