file,branch,code_addr,dptr_addr,access_type,next_bytes,confidence
90CYE03_19_DKS.PZU,90CYE_DKS,0x630E,0x6363,lcall,12 6CDD,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6317,0x3122,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x631B,0x5400,lcall,12 5D93,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6321,0x30EA,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6325,0x3608,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6329,0x3122,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6336,0x30EA,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x633A,0x3609,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6343,0x51F6,lcall,12 5D93,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6349,0x30EA,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x634D,0x360A,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6351,0x3122,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6363,0x30FB,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x636F,0x3609,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x637E,0x361A,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6389,0x3613,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6390,0x361C,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x639E,0x3122,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x63A3,0x3613,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x63AD,0x52F7,ljmp,02 5D93,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x63DC,0x360A,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x63E3,0x315B,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x63EA,0x3608,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x63F1,0x3122,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x63FF,0x3608,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6406,0x3122,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6411,0x360A,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6415,0x3060,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6428,0x3122,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x642E,0x3613,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6437,0x3614,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x644A,0x36D3,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6453,0x6498,lcall,12 6CEC,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6459,0x6167,lcall,12 6CDD,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6475,0x30EA,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6487,0x30EA,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6490,0x3078,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x64C0,0x315B,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x64CF,0x30EA,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x64E4,0x30EA,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x64F9,0x3063,lcall,12 653C,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6503,0x30EA,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6509,0x306C,lcall,12 6597,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6526,0x30EA,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x652A,0x3060,ljmp,02 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x654F,0x6530,movc,93,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x65D5,0x36EE,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x65D9,0x30EB,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x65DD,0x6602,lcall,12 6CEC,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x65E3,0x5B1E,ljmp,02 6CDD,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x662A,0x315B,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6634,0x3205,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6648,0x30EB,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6675,0x36B3,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6686,0x30EB,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x668F,0x36F9,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6694,0x30EB,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6699,0x36F9,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x669F,0x30EB,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x66C2,0x3617,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x66E7,0x3617,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x66F4,0x7108,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x66FD,0x5132,lcall,12 5D93,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x672C,0x3617,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6732,0x3616,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x675C,0x36FB,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6761,0x36ED,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6765,0x31BF,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6777,0x3612,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x677E,0x30EE,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x67AE,0x30A6,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x67BE,0x315B,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x67DD,0x360E,lcall,12 78D8,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x67EB,0x7102,lcall,12 795A,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x67F3,0x3121,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x67FA,0x7104,lcall,12 795A,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6807,0x30A6,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6813,0x3121,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6817,0x67D7,ljmp,02 6CCD,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6820,0x30A3,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6833,0x7108,lcall,12 7922,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6846,0x31BF,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6850,0x71A8,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x685C,0x364B,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6866,0x6958,lcall,12 6CEC,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x686C,0x68A1,lcall,12 6CDD,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6872,0x36D3,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x687E,0x53C8,lcall,12 5D93,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6884,0x5371,lcall,12 5D93,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x689B,0x3645,ljmp,02 7D38,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x68A1,0x315D,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x68A7,0x3645,lcall,12 7D45,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x68BA,0x36D3,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6985,0x315B,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x698A,0x6930,lcall,12 5D02,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6996,0x36D3,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x69A0,0x69F3,lcall,12 6CEC,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x69A6,0x69D5,lcall,12 6CDD,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x69AC,0x36D3,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x69B6,0x53C8,lcall,12 5D93,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x69BC,0x5456,lcall,12 5D93,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x69C2,0x3106,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x69CF,0x5108,ljmp,02 5D93,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x69DD,0x3106,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x69E1,0x316E,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x69EA,0x5B84,lcall,12 5D02,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6A1B,0x3106,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6A24,0x31A7,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6A31,0x3106,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6A44,0x3106,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6A4E,0x31A7,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6A53,0x6BC8,lcall,12 6CEC,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6A59,0x6AE2,lcall,12 6CDD,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6A5F,0x36D3,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6A72,0x6B86,lcall,12 6B5E,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6A7B,0x30FE,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6A85,0x53C8,lcall,12 5D93,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6A8B,0x5449,lcall,12 5D93,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6A91,0x30F9,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6AA6,0x30FA,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6AAA,0x6ADC,lcall,12 5D02,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6AB5,0x30F9,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6AB9,0x30FE,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6AC0,0x6B27,lcall,12 6CCD,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6AD3,0x0001,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6AD7,0x30FB,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6AE2,0x30FB,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6AF9,0x361A,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6AFE,0x363A,lcall,12 6D0A,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6B04,0x30FD,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6B0D,0x52F7,ljmp,02 5D93,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6B13,0x30F9,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6B17,0x30FE,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6B20,0x6B27,ljmp,02 6CCD,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6B2B,0x30F9,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6B2F,0x3108,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6B39,0x30F9,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6B3E,0x3110,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6B70,0x30F9,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6B8E,0x361C,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6B95,0x361B,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6B99,0x3107,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6BA6,0x361C,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6BAE,0x361B,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6BB3,0x310E,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6BC0,0x30FD,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6BF0,0x30F9,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6C08,0x30F9,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6C0C,0x30FE,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6C19,0x30F9,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6C2F,0x30F9,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6C3B,0x30FA,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6C4A,0x30FA,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6C4E,0x6ADC,lcall,12 5D02,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6C57,0x30FA,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6C5B,0x6C68,ljmp,02 6CCD,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6C7F,0x30F9,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6C97,0x30F9,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6C9B,0x30FE,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6D65,0x6D3A,movc,93,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6DCD,0x6D75,movc,93,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6E17,0x6DE4,movc,93,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6E32,0x30E3,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6E36,0x31BF,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6E4B,0x3600,lcall,12 7902,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6E5D,0x30E4,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6E79,0x6DDD,movc,93,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6E7D,0x315D,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6E81,0x30E3,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6E85,0x30EB,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6E9B,0x30ED,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6EA2,0x36F9,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6EA8,0x30E3,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6EB0,0x30ED,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6EB4,0x317F,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6EB9,0x30ED,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6EBD,0x30E3,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6EF2,0x36F6,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6EF6,0x31BF,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6EFF,0x31A2,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6F06,0x31A7,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6F0B,0x31A1,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6F11,0x31A4,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6F32,0x31A1,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6F39,0x31A7,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6F3F,0x31A0,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6F4E,0x31A2,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6F55,0x0001,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6F59,0x31A3,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6F5E,0x31A3,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6F6A,0x31A2,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6F7B,0x319F,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6F81,0x31A0,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6F86,0x31A5,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6FAC,0x31A1,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6FB7,0x316D,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6FBD,0x31A1,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6FC2,0x31A5,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6FC8,0x319F,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6FD0,0x31A0,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6FD8,0x316E,lcall,12 6FFC,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6FE1,0x316E,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6FEF,0x31BF,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x7017,0x36F7,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x701B,0x31BF,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x7024,0x30F4,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x702B,0x30E9,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7030,0x30F3,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7036,0x30F6,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7057,0x30F3,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x705E,0x30E9,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7064,0x30F2,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7073,0x30F4,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x707A,0x0001,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x707E,0x30F5,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7083,0x30F5,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x708F,0x30F4,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x70A0,0x30F1,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x70A6,0x30F2,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x70AB,0x30F7,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x70D1,0x30F3,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x70DC,0x30F3,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x70E1,0x30F7,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x70E7,0x30F1,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x70ED,0x30F2,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x70F3,0x3176,lcall,12 6FFC,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x70FC,0x3176,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x710A,0x31BF,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x7119,0x0001,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7125,0x0001,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7175,0x301A,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7184,0x7108,lcall,12 7922,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x718A,0x30A1,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x71B1,0x717C,ljmp,02 6CCD,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x71CF,0x30E7,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x71D9,0x30A2,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7269,0x30A4,lcall,12 5935,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x7282,0x30A4,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x728A,0x30A2,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x728F,0x30E7,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x72B1,0x30E8,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x72B6,0x30E5,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x72BD,0x30E9,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x72CE,0x364B,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x72D7,0x30E7,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x72E8,0x364B,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x7305,0x364B,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x730E,0x30E7,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7319,0x364B,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x733E,0x30E9,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x734F,0x364B,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x7358,0x30E7,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7360,0x30E5,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7366,0x30E5,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x736F,0x30E8,lcall,12 5935,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x737C,0x31BF,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7381,0x36EC,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7397,0x7378,movc,93,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x73BA,0x3014,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x73C8,0x31BF,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x73DB,0x31BF,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x73EA,0x3015,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x7402,0x31BF,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x7420,0x36FC,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7429,0x36EE,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x742D,0x31BF,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x7443,0x301A,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7449,0x36FD,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7452,0x36EF,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7456,0x31BF,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x746C,0x301B,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7470,0x36F4,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7474,0x31BF,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x747F,0x3012,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7486,0x36F2,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x748A,0x31BF,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x7493,0x36F3,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7497,0x31BF,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x74A3,0x3013,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x74A7,0x36D3,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x74B2,0x3010,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x74BB,0x3011,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x74CD,0x36D4,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x74D1,0x36D5,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x74D9,0x3600,lcall,12 7902,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x7567,0x7108,lcall,12 7922,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x75C7,0x75B0,movc,93,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x75D0,0x364B,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x75D9,0x30A4,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x75EA,0x30A4,lcall,12 5935,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x7627,0x361F,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x762B,0x3600,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7650,0x3000,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7665,0x361F,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7678,0x74FA,ljmp,02 6CCD,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x7696,0x31BA,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x769A,0x0001,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x769E,0x31BB,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x76A5,0x31BA,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x76AD,0x31BB,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x76B8,0x36F2,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x76BC,0x31BF,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x76CB,0x36F3,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x76CF,0x31BF,lcall,12 5A7F,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x76DB,0x31BC,write,F0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x76DF,0x0001,read,E0,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x76E3,0x31BD,write,F0,high
