file,branch,code_addr,opcode_hex,mnemonic,operands,length,target_addr,fallthrough_addr,is_reachable,source,confidence
ppkp2019 a02.PZU,RTOS_service,0x6905,12 92 EF,LCALL,0x92EF,3,0x92EF,0x6908,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6908,E0,MOVX,"A,@DPTR",1,,0x6909,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6909,4A FA,UNK,,2,,0x690B,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x690B,90 68 90,MOV,"DPTR,#0x6890",3,,0x690E,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x690E,ED,MOV,"A,R5",1,,0x690F,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x690F,12 92 EF,LCALL,0x92EF,3,0x92EF,0x6912,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6912,E0,MOVX,"A,@DPTR",1,,0x6913,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6913,5A 02,UNK,,2,,0x6915,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x6915,69 20,UNK,,2,,0x6917,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x6917,90 68 85,MOV,"DPTR,#0x6885",3,,0x691A,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x691A,ED,MOV,"A,R5",1,,0x691B,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x691B,2D,UNK,,1,,0x691C,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x691C,12 92 EF,LCALL,0x92EF,3,0x92EF,0x691F,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x691F,E0,MOVX,"A,@DPTR",1,,0x6920,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6920,5B FB,UNK,,2,,0x6922,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x6922,7E 01,MOV,"R6,#0x01",2,,0x6924,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6924,12 68 59,LCALL,0x6859,3,0x6859,0x6927,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6927,EB,MOV,"A,R3",1,,0x6928,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6928,F0,MOVX,"@DPTR,A",1,,0x6929,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6929,90 65 4B,MOV,"DPTR,#0x654B",3,,0x692C,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x692C,ED,MOV,"A,R5",1,,0x692D,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x692D,12 92 EF,LCALL,0x92EF,3,0x92EF,0x6930,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6930,E0,MOVX,"A,@DPTR",1,,0x6931,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6931,24 02,ADD,"A,#0x02",2,,0x6933,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6933,F5 82,MOV,"0x82,A",2,,0x6935,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6935,75 83 FF,MOV,"0x83,#0xFF",3,,0x6938,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6938,EB,MOV,"A,R3",1,,0x6939,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6939,F4,UNK,,1,,0x693A,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x693A,43 8E,UNK,,2,,0x693C,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x693C,07,UNK,,1,,0x693D,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x693D,00,NOP,,1,,0x693E,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x693E,F0,MOVX,"@DPTR,A",1,,0x693F,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x693F,7E 03,MOV,"R6,#0x03",2,,0x6941,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6941,12 68 59,LCALL,0x6859,3,0x6859,0x6944,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6944,74 01,MOV,"A,#0x01",2,,0x6946,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6946,F0,MOVX,"@DPTR,A",1,,0x6947,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6947,A3,INC,DPTR,1,,0x6948,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6948,12 43 9D,LCALL,0x439D,3,0x439D,0x694B,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x694B,F0,MOVX,"@DPTR,A",1,,0x694C,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x694C,22,RET,,1,,,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x694D,7E 04,MOV,"R6,#0x04",2,,0x694F,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x694F,12 68 59,LCALL,0x6859,3,0x6859,0x6952,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6952,E0,MOVX,"A,@DPTR",1,,0x6953,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6953,12 6C 49,LCALL,0x6C49,3,0x6C49,0x6956,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6956,B4 C8 00,CJNE,"A,#0xC8,+0",3,0x6959,0x6959,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6959,50 01,JNC,+1,2,0x695C,0x695B,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x695B,22,RET,,1,,,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6A52,7E 03,MOV,"R6,#0x03",2,,0x6A54,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6A54,12 6A 3A,LCALL,0x6A3A,3,0x6A3A,0x6A57,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6A57,E0,MOVX,"A,@DPTR",1,,0x6A58,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6A58,60 03,JZ,+3,2,0x6A5D,0x6A5A,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6A5A,02 6A D5,LJMP,0x6AD5,3,0x6AD5,,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6E8E,90 77 65,MOV,"DPTR,#0x7765",3,,0x6E91,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6E91,E0,MOVX,"A,@DPTR",1,,0x6E92,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6E92,04,UNK,,1,,0x6E93,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x6E93,B4 10 01,CJNE,"A,#0x10,+1",3,0x6E97,0x6E96,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6E96,E4,UNK,,1,,0x6E97,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x6E97,F0,MOVX,"@DPTR,A",1,,0x6E98,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6E98,FF,MOV,"R7,A",1,,0x6E99,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6E99,75 F0 03,MOV,"0xF0,#0x03",3,,0x6E9C,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6E9C,A4,UNK,,1,,0x6E9D,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x6E9D,90 50 4E,MOV,"DPTR,#0x504E",3,,0x6EA0,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6EA0,12 92 EF,LCALL,0x92EF,3,0x92EF,0x6EA3,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6EA3,E4,UNK,,1,,0x6EA4,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x6EA4,93,MOVC,"A,@A+DPTR",1,,0x6EA5,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6EA5,70 01,JNZ,+1,2,0x6EA8,0x6EA7,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6EA7,22,RET,,1,,,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6EEE,90 77 64,MOV,"DPTR,#0x7764",3,,0x6EF1,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6EF1,E0,MOVX,"A,@DPTR",1,,0x6EF2,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6EF2,04,UNK,,1,,0x6EF3,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x6EF3,B4 20 01,CJNE,"A,#0x20,+1",3,0x6EF7,0x6EF6,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6EF6,E4,UNK,,1,,0x6EF7,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x6EF7,F0,MOVX,"@DPTR,A",1,,0x6EF8,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6EF8,FF,MOV,"R7,A",1,,0x6EF9,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6EF9,23,UNK,,1,,0x6EFA,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x6EFA,23,UNK,,1,,0x6EFB,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x6EFB,90 50 7E,MOV,"DPTR,#0x507E",3,,0x6EFE,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6EFE,12 92 EF,LCALL,0x92EF,3,0x92EF,0x6F01,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6F01,E4,UNK,,1,,0x6F02,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x6F02,93,MOVC,"A,@A+DPTR",1,,0x6F03,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6F03,70 01,JNZ,+1,2,0x6F06,0x6F05,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6F05,22,RET,,1,,,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6C9A,90 77 63,MOV,"DPTR,#0x7763",3,,0x6C9D,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6C9D,E0,MOVX,"A,@DPTR",1,,0x6C9E,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6C9E,04,UNK,,1,,0x6C9F,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x6C9F,B4 10 01,CJNE,"A,#0x10,+1",3,0x6CA3,0x6CA2,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6CA2,E4,UNK,,1,,0x6CA3,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x6CA3,F0,MOVX,"@DPTR,A",1,,0x6CA4,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6CA4,FF,MOV,"R7,A",1,,0x6CA5,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6CA5,90 65 4F,MOV,"DPTR,#0x654F",3,,0x6CA8,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6CA8,12 92 EF,LCALL,0x92EF,3,0x92EF,0x6CAB,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6CAB,E0,MOVX,"A,@DPTR",1,,0x6CAC,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6CAC,FA,MOV,"R2,A",1,,0x6CAD,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6CAD,EF,MOV,"A,R7",1,,0x6CAE,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6CAE,90 69 4A,MOV,"DPTR,#0x694A",3,,0x6CB1,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6CB1,12 92 EF,LCALL,0x92EF,3,0x92EF,0x6CB4,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6CB4,E0,MOVX,"A,@DPTR",1,,0x6CB5,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6CB5,B4 06 01,CJNE,"A,#0x06,+1",3,0x6CB9,0x6CB8,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6CB8,22,RET,,1,,,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6C53,90 77 62,MOV,"DPTR,#0x7762",3,,0x6C56,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6C56,E0,MOVX,"A,@DPTR",1,,0x6C57,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6C57,04,UNK,,1,,0x6C58,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x6C58,B4 10 01,CJNE,"A,#0x10,+1",3,0x6C5C,0x6C5B,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6C5B,E4,UNK,,1,,0x6C5C,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x6C5C,F0,MOVX,"@DPTR,A",1,,0x6C5D,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6C5D,FF,MOV,"R7,A",1,,0x6C5E,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6C5E,90 65 5F,MOV,"DPTR,#0x655F",3,,0x6C61,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6C61,12 92 EF,LCALL,0x92EF,3,0x92EF,0x6C64,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6C64,E0,MOVX,"A,@DPTR",1,,0x6C65,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6C65,FA,MOV,"R2,A",1,,0x6C66,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6C66,EF,MOV,"A,R7",1,,0x6C67,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6C67,90 51 3E,MOV,"DPTR,#0x513E",3,,0x6C6A,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6C6A,93,MOVC,"A,@A+DPTR",1,,0x6C6B,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6C6B,90 68 E9,MOV,"DPTR,#0x68E9",3,,0x6C6E,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6C6E,12 92 EF,LCALL,0x92EF,3,0x92EF,0x6C71,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6C71,E0,MOVX,"A,@DPTR",1,,0x6C72,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6C72,B4 07 03,CJNE,"A,#0x07,+3",3,0x6C78,0x6C75,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6C75,02 6C 7B,LJMP,0x6C7B,3,0x6C7B,,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6E1A,90 77 66,MOV,"DPTR,#0x7766",3,,0x6E1D,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6E1D,E0,MOVX,"A,@DPTR",1,,0x6E1E,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6E1E,04,UNK,,1,,0x6E1F,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x6E1F,B4 10 01,CJNE,"A,#0x10,+1",3,0x6E23,0x6E22,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6E22,E4,UNK,,1,,0x6E23,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x6E23,F0,MOVX,"@DPTR,A",1,,0x6E24,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6E24,FF,MOV,"R7,A",1,,0x6E25,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6E25,75 F0 03,MOV,"0xF0,#0x03",3,,0x6E28,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6E28,A4,UNK,,1,,0x6E29,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x6E29,90 50 FE,MOV,"DPTR,#0x50FE",3,,0x6E2C,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6E2C,12 92 EF,LCALL,0x92EF,3,0x92EF,0x6E2F,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6E2F,E4,UNK,,1,,0x6E30,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x6E30,93,MOVC,"A,@A+DPTR",1,,0x6E31,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6E31,FE,MOV,"R6,A",1,,0x6E32,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6E32,A3,INC,DPTR,1,,0x6E33,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6E33,E4,UNK,,1,,0x6E34,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x6E34,93,MOVC,"A,@A+DPTR",1,,0x6E35,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6E35,F9,MOV,"R1,A",1,,0x6E36,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6E36,A3,INC,DPTR,1,,0x6E37,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6E37,E4,UNK,,1,,0x6E38,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x6E38,93,MOVC,"A,@A+DPTR",1,,0x6E39,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6E39,FA,MOV,"R2,A",1,,0x6E3A,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6E3A,B9 03 0C,CJNE,"R1,#0x03,+12",3,0x6E49,0x6E3D,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6E3D,90 51 B1,MOV,"DPTR,#0x51B1",3,,0x6E40,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6E40,E4,UNK,,1,,0x6E41,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x6E41,93,MOVC,"A,@A+DPTR",1,,0x6E42,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6E42,F8,MOV,"R0,A",1,,0x6E43,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6E43,90 65 30,MOV,"DPTR,#0x6530",3,,0x6E46,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6E46,02 6E 52,LJMP,0x6E52,3,0x6E52,,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6D78,90 77 67,MOV,"DPTR,#0x7767",3,,0x6D7B,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6D7B,E0,MOVX,"A,@DPTR",1,,0x6D7C,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6D7C,04,UNK,,1,,0x6D7D,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x6D7D,B4 10 01,CJNE,"A,#0x10,+1",3,0x6D81,0x6D80,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6D80,E4,UNK,,1,,0x6D81,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x6D81,F0,MOVX,"@DPTR,A",1,,0x6D82,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6D82,FF,MOV,"R7,A",1,,0x6D83,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6D83,23,UNK,,1,,0x6D84,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x6D84,23,UNK,,1,,0x6D85,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x6D85,90 52 B7,MOV,"DPTR,#0x52B7",3,,0x6D88,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6D88,12 92 EF,LCALL,0x92EF,3,0x92EF,0x6D8B,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6D8B,E4,UNK,,1,,0x6D8C,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x6D8C,93,MOVC,"A,@A+DPTR",1,,0x6D8D,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6D8D,70 01,JNZ,+1,2,0x6D90,0x6D8F,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6D8F,22,RET,,1,,,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0xA7A3,90 77 7B,MOV,"DPTR,#0x777B",3,,0xA7A6,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0xA7A6,E0,MOVX,"A,@DPTR",1,,0xA7A7,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0xA7A7,90 6D 75,MOV,"DPTR,#0x6D75",3,,0xA7AA,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0xA7AA,12 93 BC,LCALL,0x93BC,3,0x93BC,0xA7AD,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0xA7AD,E0,MOVX,"A,@DPTR",1,,0xA7AE,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0xA7AE,90 A7 B4,MOV,"DPTR,#0xA7B4",3,,0xA7B1,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0xA7B1,02 93 EF,LJMP,0x93EF,3,0x93EF,,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6BA6,90 F8 02,MOV,"DPTR,#0xF802",3,,0x6BA9,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6BA9,C2 AF,CLR,0xAF,2,,0x6BAB,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6BAB,43 8E,UNK,,2,,0x6BAD,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x6BAD,07,UNK,,1,,0x6BAE,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x6BAE,00,NOP,,1,,0x6BAF,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6BAF,E0,MOVX,"A,@DPTR",1,,0x6BB0,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6BB0,D2 AF,SETB,0xAF,2,,0x6BB2,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6BB2,00,NOP,,1,,0x6BB3,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6BB3,FA,MOV,"R2,A",1,,0x6BB4,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6BB4,54 03,ANL,"A,#0x03",2,,0x6BB6,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6BB6,F9,MOV,"R1,A",1,,0x6BB7,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6BB7,90 69 6D,MOV,"DPTR,#0x696D",3,,0x6BBA,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6BBA,E0,MOVX,"A,@DPTR",1,,0x6BBB,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6BBB,B5 01 10,CJNE,"A,0x01,+16",3,0x6BCE,0x6BBE,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6BBE,E9,MOV,"A,R1",1,,0x6BBF,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6BBF,90 65 2C,MOV,"DPTR,#0x652C",3,,0x6BC2,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6BC2,F0,MOVX,"@DPTR,A",1,,0x6BC3,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6BC3,90 00 01,MOV,"DPTR,#0x0001",3,,0x6BC6,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6BC6,E0,MOVX,"A,@DPTR",1,,0x6BC7,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6BC7,90 65 2D,MOV,"DPTR,#0x652D",3,,0x6BCA,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6BCA,F0,MOVX,"@DPTR,A",1,,0x6BCB,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x6BCB,02 6B E7,LJMP,0x6BE7,3,0x6BE7,,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x45A7,90 76 A9,MOV,"DPTR,#0x76A9",3,,0x45AA,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x45AA,E0,MOVX,"A,@DPTR",1,,0x45AB,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x45AB,90 68 AA,MOV,"DPTR,#0x68AA",3,,0x45AE,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x45AE,12 92 EF,LCALL,0x92EF,3,0x92EF,0x45B1,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x45B1,E0,MOVX,"A,@DPTR",1,,0x45B2,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x45B2,54 3F,ANL,"A,#0x3F",2,,0x45B4,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x45B4,FA,MOV,"R2,A",1,,0x45B5,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x45B5,12 92 F9,LCALL,0x92F9,3,0x92F9,0x45B8,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x45B8,E0,MOVX,"A,@DPTR",1,,0x45B9,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x45B9,6A 54,UNK,,2,,0x45BB,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x45BB,0F,INC,R7,1,,0x45BC,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x45BC,60 42,JZ,+66,2,0x4600,0x45BE,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x45BE,EA,MOV,"A,R2",1,,0x45BF,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x45BF,F0,MOVX,"@DPTR,A",1,,0x45C0,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x45C0,12 4C 67,LCALL,0x4C67,3,0x4C67,0x45C3,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x45C3,12 93 B0,LCALL,0x93B0,3,0x93B0,0x45C6,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x45C6,12 4C 89,LCALL,0x4C89,3,0x4C89,0x45C9,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x45C9,12 57 DB,LCALL,0x57DB,3,0x57DB,0x45CC,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x45CC,12 46 33,LCALL,0x4633,3,0x4633,0x45CF,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x45CF,60 2F,JZ,+47,2,0x4600,0x45D1,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x45D1,F5 F0,MOV,"0xF0,A",2,,0x45D3,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x45D3,90 68 95,MOV,"DPTR,#0x6895",3,,0x45D6,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x45D6,E0,MOVX,"A,@DPTR",1,,0x45D7,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x45D7,B5 F0 24,CJNE,"A,0xF0,+36",3,0x45FE,0x45DA,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x45DA,E5 F0,MOV,"A,0xF0",2,,0x45DC,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x45DC,F0,MOVX,"@DPTR,A",1,,0x45DD,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x45DD,75 F0 08,MOV,"0xF0,#0x08",3,,0x45E0,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x45E0,33,UNK,,1,,0x45E1,True,flow,medium
ppkp2019 a02.PZU,RTOS_service,0x45E1,40 04,JC,+4,2,0x45E7,0x45E3,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x45E3,15 F0,DEC,0xF0,2,,0x45E5,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0x45E5,80 F9,SJMP,-7,2,0x45E0,,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0xA97E,90 64 EF,MOV,"DPTR,#0x64EF",3,,0xA981,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0xA981,E0,MOVX,"A,@DPTR",1,,0xA982,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0xA982,70 17,JNZ,+23,2,0xA99B,0xA984,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0xA984,90 65 23,MOV,"DPTR,#0x6523",3,,0xA987,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0xA987,E0,MOVX,"A,@DPTR",1,,0xA988,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0xA988,30 E0 11,JNB,"0xE0,+17",3,0xA99C,0xA98B,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0xA98B,54 FE,ANL,"A,#0xFE",2,,0xA98D,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0xA98D,F0,MOVX,"@DPTR,A",1,,0xA98E,True,flow,high
ppkp2019 a02.PZU,RTOS_service,0xA98E,74 68,MOV,"A,#0x68",2,,0xA990,True,flow,high
