file,branch,code_addr,dptr_addr,target_addr,evidence_type,confidence
A03_26.PZU,A03_A04,0x7A24,0x9058,0x67E8,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x7A80,0x7D16,0x6A38,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x7A9B,0x5D69,0x6FA7,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x7B5D,0x7D16,0x6A38,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x7B77,0x5D69,0x6FA7,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x7BDB,0x3335,0x6D2D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x7D6C,0x4E65,0x683F,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x7D7A,0x7402,0x6967,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x7D88,0x7404,0x6967,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x7DA7,0x7E04,0x67D9,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x7DAD,0x7DE0,0x67CA,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x7DE6,0x4EA4,0x6BA5,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x7E34,0x5E7D,0x6FA7,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x8010,0x4DBC,0x69A3,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x803F,0x7E97,0x7099,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x8053,0x4E0E,0x68E6,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x8078,0x7EFC,0x7099,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x80AB,0x7F9C,0x708A,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x811F,0x341D,0x6D2E,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x81AF,0x4E0E,0x68E6,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x845C,0x9C6B,0x94CE,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x8494,0x9C6B,0x94CE,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x84CA,0x986B,0x94CE,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x8503,0x9A7B,0x94CE,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x853C,0x9A7B,0x94CE,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x8575,0x9A7B,0x94CE,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x85AB,0x95A9,0x94CE,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x85E1,0x986B,0x94CE,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x879E,0x8813,0x67D9,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x87A4,0x8812,0x67CA,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x87BF,0x4425,0x694E,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x87D0,0x442D,0x694E,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x89E0,0x4FD1,0x0127,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x8B46,0x8DDF,0x67D9,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x8B4C,0x8B55,0x67CA,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x8B6B,0x5EEA,0x7150,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x8B83,0x50FA,0x6913,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x8C2B,0x5C04,0x6FA7,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x8C5E,0x580A,0x6FA7,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x8C74,0x5C04,0x6FA7,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x8D17,0x7861,0x6FA3,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x8D2E,0x5C04,0x6FA7,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x8E29,0x50FD,0x6D2E,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x8E3D,0x50FD,0x6D2E,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x8E58,0x50FD,0x6D2E,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x8E6E,0x50FD,0x6D2E,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x8EB7,0x4EA7,0x6B99,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x8EE2,0x4EA7,0x6BA5,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x8F17,0x4E0E,0x68E6,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x8FB7,0x4FAA,0x6C3C,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x8FDC,0x3156,0x69A3,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x8FF0,0x3345,0x6D2D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x9006,0x3345,0x6D2E,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x9022,0x3165,0x698D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x9060,0x3335,0x6D2D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x9069,0x3345,0x6D2D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x9095,0x3335,0x6D2D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x90CA,0x3335,0x6D2D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x90D8,0x8340,0x6824,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x90E5,0x3165,0x6990,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x90EE,0x3345,0x6D2D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x911C,0x3165,0x6990,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x915D,0x3165,0x6990,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x917D,0x3335,0x6D2D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x918D,0x3335,0x6D2D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x91A4,0x3345,0x6D2E,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x91AE,0x3335,0x6D2D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x91C3,0x8340,0x6824,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x91D6,0x3346,0x6D2E,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x921E,0x8396,0x6824,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x923B,0x3335,0x6D2E,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x9258,0x8396,0x6824,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x9265,0x8396,0x6824,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x9270,0x3335,0x6D2E,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x9285,0x3165,0x6990,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x928E,0x3345,0x6D2D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x9298,0x3335,0x6D2D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x92A9,0x8340,0x6824,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x92B6,0x3165,0x6990,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x92BF,0x3345,0x6D2D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x92EC,0x3165,0x6990,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x932D,0x3165,0x6990,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x9352,0x8396,0x6824,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x935F,0x3165,0x6990,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x9368,0x3345,0x6D2D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x9372,0x3335,0x6D2D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x93A2,0x3335,0x6D2D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x9417,0x3335,0x6D2E,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x9458,0x3345,0x6D2D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x94A0,0x7D16,0x6A38,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x94C1,0x4DBC,0x69CE,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x9525,0x3345,0x6D2E,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x952D,0x315E,0x6990,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x9536,0x3161,0x6990,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x953E,0x315F,0x6990,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x9587,0x315E,0x6990,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x979A,0x3345,0x6D2D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x9898,0x32AA,0x6D2D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x98D5,0x3345,0x6D2D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x98FB,0x32AA,0x6D2D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x9988,0x32AA,0x6D2D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x99EB,0x32AA,0x6D2D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x9A9A,0x32AA,0x6D2D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x9AB9,0x32AA,0x6D2D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x9AEE,0x3345,0x6D2D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x9B13,0x32AA,0x6D2D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x9B91,0x32AA,0x6D2D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x9BEC,0x32AA,0x6D2D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x9C86,0x3345,0x6D2D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x9C99,0x3345,0x6D2D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x9DFB,0x315F,0x6990,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x9E59,0x315F,0x6990,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x9E85,0x32AA,0x6D2D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x9E90,0x315F,0x6990,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x9EB8,0x32AA,0x6D2D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x9EF6,0x3345,0x6D2D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0x9F09,0x3165,0x6990,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA27C,0x6800,0x694E,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA28D,0x6808,0x694E,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA29E,0x6810,0x694E,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA2AF,0x6818,0x694E,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA2C0,0x6820,0x694E,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA2D1,0x6828,0x694E,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA2E2,0x6830,0x694E,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA300,0x6800,0x683F,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA311,0x6808,0x683F,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA322,0x6810,0x683F,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA333,0x6818,0x683F,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA344,0x6820,0x683F,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA355,0x6828,0x683F,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA366,0x6830,0x683F,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA377,0x6838,0x683F,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA3B0,0x728B,0x67D9,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA3D4,0x4DBC,0x69CE,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA3EA,0x6818,0x691A,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA409,0x6818,0x6913,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA42A,0x6818,0x6913,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA449,0x6818,0x6913,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA468,0x6818,0x6913,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA487,0x6818,0x6913,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA4A6,0x6818,0x6913,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA4C5,0x6818,0x6913,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA4EE,0x6818,0x6913,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA665,0xA66D,0x6824,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA706,0xFF80,0x6990,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA73D,0x4DBC,0x69CE,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA749,0x3365,0x6D2E,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA790,0x4D23,0x69A3,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA7AA,0x4EEA,0x6D2E,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA7C0,0x4EEA,0x6D2E,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA825,0xA860,0x67D9,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA82B,0xA836,0x67CA,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA857,0xA7FA,0x6FA3,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA911,0xA91C,0x6824,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xA9A3,0x4DBC,0x69CE,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xAA27,0x32AA,0x6D2D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xAA38,0x3165,0x6990,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xAA45,0x3345,0x6D2D,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xAD70,0xAAEE,0x94CE,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xAD9E,0x30AC,0x6913,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xADA9,0x510B,0x6D2E,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xADCE,0x4D15,0x691A,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xAE68,0x4E7B,0x680C,probable_pointer_argument,medium
A03_26.PZU,A03_A04,0xAE78,0x4E79,0x6834,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x41F9,0x0005,0x67BE,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x4201,0x4E03,0x6813,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x472A,0x2F22,0x4769,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x4739,0x2F22,0x4769,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x63C1,0x3156,0x67EB,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x63E5,0x3156,0x67F2,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x63FF,0x3156,0x687B,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x6408,0x4DB2,0x68A6,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x6452,0x4DB2,0x689E,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x64B3,0x4DB2,0x689E,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x64D3,0x4DB2,0x68A6,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x64EB,0x4DB2,0x68A6,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x6503,0x4DB2,0x6884,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x6530,0x30A8,0x67F2,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x653A,0x30AA,0x67F2,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x6544,0x30B0,0x67F2,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x654E,0x30B2,0x67F2,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x6558,0x30B4,0x67F2,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x6562,0x30B6,0x67F2,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x656C,0x30BE,0x67F2,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x6576,0x300A,0x67F2,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x6580,0x300C,0x67F2,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x658A,0x300E,0x67F2,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x65A9,0x4CBB,0x6826,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x65AF,0x7400,0x67EB,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x65D5,0x94D7,0x950F,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x6615,0x5142,0x67F2,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x6634,0x5150,0x67F2,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x663C,0x8F8B,0x66C0,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x6D16,0x5A5C,0x6E89,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x6D25,0x6CA5,0x66FC,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x6D5C,0x8EC7,0x6E85,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x6D77,0x5C02,0x6E89,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x6D83,0x5BE2,0x6E89,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x6DB4,0x6DAF,0x6E85,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x6DD2,0x6DC8,0x6E85,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x6DE5,0x6DCA,0x6E85,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x6DF1,0x5611,0x6E89,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x6E2F,0x6DCA,0x6E85,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x6E56,0x56C0,0x6E89,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x6E62,0x6E80,0x6E85,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x715E,0x7180,0x66B1,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x7179,0x5C7F,0x6E89,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x7214,0x4DB2,0x687B,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x7297,0x72CA,0x66B1,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x729D,0x7282,0x66A2,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x72AA,0x5D59,0x6E89,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x72B8,0x3100,0x6C07,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x72C0,0x728D,0x66D4,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x7308,0x4CBB,0x6C07,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x7314,0x3100,0x6C07,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x7327,0x4CBB,0x6C07,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x7333,0x3100,0x6C07,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x7360,0x3100,0x6C07,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x7369,0x7283,0x66D4,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x741F,0x7C55,0x66B1,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x7445,0x74CC,0x66B1,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x744B,0x7282,0x66A2,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x7493,0x4EAB,0x67EB,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x7549,0x4DB2,0x687B,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x756D,0x4DB2,0x687B,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x757E,0x4EAB,0x67EB,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x75AB,0x75EE,0x66B1,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x75B1,0x7282,0x66A2,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x764F,0x30C3,0x7692,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x765F,0x30CC,0x76ED,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x7728,0x7792,0x66B1,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x772E,0x773A,0x66A2,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x7751,0x5A5C,0x6E89,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x7774,0x778E,0x6E85,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x7787,0x7790,0x6E85,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x7872,0x3100,0x6C07,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x7887,0x789A,0x66B1,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x788D,0x6CED,0x66A2,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x78F9,0x4DB2,0x687B,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x790C,0x4DB2,0x687B,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x7952,0x8FF1,0x66C0,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x79AE,0x7C50,0x6910,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x79C9,0x5BE2,0x6E89,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x7A8B,0x7C50,0x6910,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x7AA5,0x5BE2,0x6E89,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x7B09,0x3337,0x6C06,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x7B13,0x93B0,0x66C0,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x7CA6,0x4EBA,0x6717,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x7CB4,0x7402,0x683F,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x7CC2,0x7404,0x683F,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x7CE1,0x7D3E,0x66B1,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x7CE7,0x7D1A,0x66A2,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x7D20,0x4EF9,0x6A7D,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x7D6E,0x5CF8,0x6E89,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x7F60,0x4DB2,0x687B,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x7F8F,0x7DD3,0x6F6A,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x7FA3,0x4E03,0x67BE,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x7FC8,0x7E3E,0x6F6A,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x7FFA,0x7EE6,0x6F5B,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x806E,0x341F,0x6C07,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x80FE,0x4E03,0x67BE,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x83D1,0x9CD3,0x950F,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x8409,0x9CD3,0x950F,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x843F,0x98C2,0x950F,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x8478,0x9AD2,0x950F,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x84B1,0x9AD2,0x950F,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x84EA,0x9AD2,0x950F,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x8520,0x95F8,0x950F,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x8556,0x98C2,0x950F,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x858C,0x9CD3,0x950F,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x873B,0x87B0,0x66B1,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x8741,0x87AF,0x66A2,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x875C,0x4427,0x6826,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x876D,0x442F,0x6826,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x897B,0x5006,0x0127,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x8AE1,0x8D7A,0x66B1,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x8AE7,0x8AF0,0x66A2,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x8B06,0x5D65,0x7020,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x8B1E,0x512F,0x67EB,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x8BC6,0x5A5C,0x6E89,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x8BF9,0x5611,0x6E89,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x8C0F,0x5A5C,0x6E89,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x8CB2,0x778E,0x6E85,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x8CC9,0x5A5C,0x6E89,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x8DC4,0x5132,0x6C07,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x8DD8,0x5132,0x6C07,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x8DF3,0x5132,0x6C07,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x8E09,0x5132,0x6C07,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x8E52,0x4EFC,0x6A71,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x8E7D,0x4EFC,0x6A7D,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x8EB2,0x4E03,0x67BE,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x8F52,0x4FFF,0x6B14,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x8F77,0x3156,0x687B,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x8F91,0x3347,0x6C07,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x8F9B,0x3165,0x6868,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x8FBB,0x3165,0x6865,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x8FF9,0x3337,0x6C06,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x9002,0x3347,0x6C06,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x902E,0x3337,0x6C06,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x9063,0x3337,0x6C06,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x9071,0x82A3,0x66FC,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x907E,0x3165,0x6868,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x9087,0x3347,0x6C06,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x90B5,0x3165,0x6868,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x90F6,0x3165,0x6868,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x9116,0x3337,0x6C06,probable_pointer_argument,medium
A04_28.PZU,A03_A04,0x9126,0x3337,0x6C06,probable_pointer_argument,medium
